
[Name]
IGV Blade

[Data]
X [ m ], Y [ m ], Z [ m ]
1.94983073e-02, 2.74604261e-01, -4.42814868e-04
1.99352987e-02, 2.78837770e-01, -4.06673178e-04
1.94671825e-02, 2.78668463e-01, -4.49064275e-04
1.99367106e-02, 2.82864630e-01, -4.09395027e-04
1.94628183e-02, 2.82713503e-01, -4.52571840e-04
1.99613143e-02, 2.86880314e-01, -4.09527333e-04
1.94808934e-02, 2.86745697e-01, -4.53254906e-04
2.00009421e-02, 2.90889412e-01, -4.03851678e-04
1.95129029e-02, 2.90771186e-01, -4.47571336e-04
2.00943109e-02, 2.94894993e-01, -3.91087815e-04
1.96131542e-02, 2.94792801e-01, -4.33734764e-04
2.01723296e-02, 2.98895717e-01, -3.73795163e-04
1.96984895e-02, 2.98809826e-01, -4.14918031e-04
2.02417448e-02, 3.02886665e-01, -3.56175471e-04
1.97754614e-02, 3.02816033e-01, -3.95870098e-04
2.03094818e-02, 3.06871057e-01, -3.39030463e-04
1.98502466e-02, 3.06814432e-01, -3.77094693e-04
2.03606151e-02, 3.10162395e-01, -3.24995635e-04
1.99072734e-02, 3.10116798e-01, -3.61791375e-04
2.03946512e-02, 3.12880903e-01, -3.16794438e-04
1.99462455e-02, 3.12843978e-01, -3.52499512e-04
2.04164460e-02, 3.15127790e-01, -3.09965515e-04
1.99723095e-02, 3.15097868e-01, -3.44784901e-04
2.04296485e-02, 3.16984177e-01, -3.04285059e-04
1.99891757e-02, 3.16959977e-01, -3.38383979e-04
2.04371698e-02, 3.18519264e-01, -3.01458145e-04
1.99998543e-02, 3.18499744e-01, -3.35118471e-04
2.04403251e-02, 3.19788545e-01, -2.99910083e-04
2.00057179e-02, 3.19772929e-01, -3.33234435e-04
2.04424839e-02, 3.20837647e-01, -2.98544677e-04
2.00101286e-02, 3.20825070e-01, -3.31592164e-04
2.04422399e-02, 3.21705103e-01, -2.98117870e-04
2.00117603e-02, 3.21695089e-01, -3.30987154e-04
2.04420760e-02, 3.22422415e-01, -2.98242230e-04
2.00131480e-02, 3.22414517e-01, -3.30985378e-04
2.04418376e-02, 3.23015571e-01, -2.98322557e-04
2.00141966e-02, 3.23009402e-01, -3.30961309e-04
2.04407256e-02, 3.23506027e-01, -2.98438448e-04
2.00141650e-02, 3.23501289e-01, -3.30991694e-04
2.04398036e-02, 3.23911577e-01, -2.98521743e-04
2.00141370e-02, 3.23908031e-01, -3.31004238e-04
2.04390418e-02, 3.24246913e-01, -2.98582396e-04
2.00141128e-02, 3.24244380e-01, -3.31006333e-04
2.04384122e-02, 3.24524224e-01, -2.98627157e-04
2.00140923e-02, 3.24522495e-01, -3.31002666e-04
2.04378907e-02, 3.24753493e-01, -2.98660627e-04
2.00140756e-02, 3.24752450e-01, -3.30996059e-04
2.04374585e-02, 3.24943095e-01, -2.98685889e-04
2.00140625e-02, 3.24942619e-01, -3.30988172e-04
2.04371009e-02, 3.25099885e-01, -2.98705272e-04
2.00140513e-02, 3.25099856e-01, -3.30980023e-04
1.50399585e-03, 2.35441431e-01, -5.42665948e-04
1.50235009e-03, 2.35148311e-01, -5.43891103e-04
2.00580736e-03, 2.35691562e-01, -6.16745092e-04
2.00704834e-03, 2.35982239e-01, -6.15251076e-04
2.56819744e-03, 2.36298397e-01, -6.90764806e-04
2.56881188e-03, 2.36586273e-01, -6.88975793e-04
3.19344737e-03, 2.36944050e-01, -7.64153199e-04
3.19321430e-03, 2.37228870e-01, -7.62058015e-04
3.86276399e-03, 2.37625942e-01, -8.32433288e-04
3.86155210e-03, 2.37907529e-01, -8.30049743e-04
4.56424197e-03, 2.38340616e-01, -8.92868498e-04
4.56199795e-03, 2.38618776e-01, -8.90236348e-04
5.29882452e-03, 2.39073500e-01, -9.44822852e-04
5.29546523e-03, 2.39348143e-01, -9.41978768e-04
6.05540723e-03, 2.39826575e-01, -9.86911822e-04
6.05091266e-03, 2.40097567e-01, -9.83901671e-04
6.82977494e-03, 2.40597397e-01, -1.01892883e-03
6.82412367e-03, 2.40864620e-01, -1.01579842e-03
7.61797605e-03, 2.41382018e-01, -1.04111666e-03
7.61116855e-03, 2.41645396e-01, -1.03790674e-03
8.41601286e-03, 2.42176488e-01, -1.05390255e-03
8.40804912e-03, 2.42435947e-01, -1.05065014e-03
9.22181550e-03, 2.42978722e-01, -1.05787942e-03
9.21271089e-03, 2.43234187e-01, -1.05461921e-03
1.00346543e-02, 2.43787989e-01, -1.05369161e-03
1.00243986e-02, 2.44039416e-01, -1.05045189e-03
1.08525828e-02, 2.44602352e-01, -1.04191364e-03
1.08411759e-02, 2.44849682e-01, -1.03872095e-03
1.16730370e-02, 2.45419249e-01, -1.02309918e-03
1.16604762e-02, 2.45662436e-01, -1.01997785e-03
1.24945790e-02, 2.46237263e-01, -9.97785130e-04
1.24808578e-02, 2.46476263e-01, -9.94756352e-04
1.33158695e-02, 2.47055054e-01, -9.66418593e-04
1.33009832e-02, 2.47289822e-01, -9.63503611e-04
1.41342264e-02, 2.47869939e-01, -9.29515634e-04
1.41181629e-02, 2.48100460e-01, -9.26732610e-04
1.49474367e-02, 2.48679712e-01, -8.87563336e-04
1.49302008e-02, 2.48905957e-01, -8.84929672e-04
1.57529395e-02, 2.49481812e-01, -8.41101108e-04
1.57345254e-02, 2.49703795e-01, -8.38633045e-04
1.65485758e-02, 2.50274122e-01, -7.90679595e-04
1.65289901e-02, 2.50491828e-01, -7.88390811e-04
1.73302181e-02, 2.51052439e-01, -7.37017370e-04
1.73094701e-02, 2.51265913e-01, -7.34920322e-04
1.80918053e-02, 2.51810819e-01, -6.81036385e-04
1.80699229e-02, 2.52020091e-01, -6.79137593e-04
1.88259594e-02, 2.52541900e-01, -6.23853295e-04
1.88029800e-02, 2.52747059e-01, -6.22159278e-04
1.95200089e-02, 2.53233016e-01, -5.67089301e-04
1.94960143e-02, 2.53434300e-01, -5.65592665e-04
2.01535765e-02, 2.53863901e-01, -5.13142266e-04
2.01287270e-02, 2.54061639e-01, -5.11828286e-04
1.50598714e-03, 2.35795900e-01, -5.41178219e-04
2.00854894e-03, 2.36333758e-01, -6.13438140e-04
2.56955414e-03, 2.36934409e-01, -6.86806452e-04
3.19293165e-03, 2.37573326e-01, -7.59519753e-04
3.86008574e-03, 2.38248065e-01, -8.27164506e-04
4.55928361e-03, 2.38955170e-01, -8.87051632e-04
5.29140234e-03, 2.39680275e-01, -9.38538695e-04
6.04547653e-03, 2.40425274e-01, -9.80261364e-04
6.81728823e-03, 2.41187811e-01, -1.01201260e-03
7.60293519e-03, 2.41963923e-01, -1.03402475e-03
8.39841831e-03, 2.42749751e-01, -1.04671705e-03
9.20169894e-03, 2.43543148e-01, -1.05067645e-03
1.00119952e-02, 2.44343489e-01, -1.04653405e-03
1.08273802e-02, 2.45148778e-01, -1.03485980e-03
1.16452845e-02, 2.45956510e-01, -1.01620320e-03
1.24642635e-02, 2.46765271e-01, -9.91093460e-04
1.32829798e-02, 2.47573718e-01, -9.59978322e-04
1.40987374e-02, 2.48379230e-01, -9.23366752e-04
1.49093559e-02, 2.49179557e-01, -8.81744490e-04
1.57122575e-02, 2.49972254e-01, -8.35647923e-04
1.65053047e-02, 2.50755101e-01, -7.85622455e-04
1.72843784e-02, 2.51524031e-01, -7.32383691e-04
1.80434603e-02, 2.52273142e-01, -6.76840718e-04
1.87751930e-02, 2.52995193e-01, -6.20109844e-04
1.94669962e-02, 2.53677756e-01, -5.63783688e-04
2.00986750e-02, 2.54300803e-01, -5.10244921e-04
1.50839763e-03, 2.36224577e-01, -5.39364060e-04
2.01036548e-03, 2.36758858e-01, -6.11228403e-04
2.57045310e-03, 2.37355411e-01, -6.84164232e-04
3.19259102e-03, 2.37989888e-01, -7.56431022e-04
3.85831296e-03, 2.38659889e-01, -8.23657203e-04
4.55600163e-03, 2.39361972e-01, -8.83184257e-04
5.28648961e-03, 2.40081936e-01, -9.34366020e-04
6.03890233e-03, 2.40821600e-01, -9.75850446e-04
6.80902228e-03, 2.41578639e-01, -1.00742909e-03
7.59297935e-03, 2.42349118e-01, -1.02932740e-03
8.38677119e-03, 2.43129224e-01, -1.04195939e-03
9.18838196e-03, 2.43916795e-01, -1.04590808e-03
9.99699626e-03, 2.44711220e-01, -1.04179606e-03
1.08106965e-02, 2.45510489e-01, -1.03019061e-03
1.16269132e-02, 2.46312156e-01, -1.01163855e-03
1.24441953e-02, 2.47114792e-01, -9.86664090e-04
1.32612074e-02, 2.47917041e-01, -9.55715368e-04
1.40752438e-02, 2.48716354e-01, -9.19296988e-04
1.48841469e-02, 2.49510437e-01, -8.77893821e-04
1.56853255e-02, 2.50296891e-01, -8.32040620e-04
1.64766591e-02, 2.51073509e-01, -7.82279996e-04
1.72540359e-02, 2.51836210e-01, -7.29326159e-04
1.80114601e-02, 2.52579182e-01, -6.74080802e-04
1.87415928e-02, 2.53295273e-01, -6.17660931e-04
1.94319077e-02, 2.53972143e-01, -5.61638619e-04
2.00623367e-02, 2.54590034e-01, -5.08383557e-04
1.51131628e-03, 2.36743003e-01, -5.37148153e-04
2.01256434e-03, 2.37272963e-01, -6.08530769e-04
2.57154205e-03, 2.37864569e-01, -6.80941332e-04
3.19218007e-03, 2.38493636e-01, -7.52666616e-04
3.85617069e-03, 2.39157930e-01, -8.19386391e-04
4.55203420e-03, 2.39853948e-01, -8.78478575e-04
5.28054964e-03, 2.40567669e-01, -9.29292641e-04
6.03095442e-03, 2.41300881e-01, -9.70491616e-04
6.79902779e-03, 2.42051288e-01, -1.00186525e-03
7.58094015e-03, 2.42814943e-01, -1.02363026e-03
8.37268680e-03, 2.43588135e-01, -1.03619415e-03
9.17227846e-03, 2.44368643e-01, -1.04013504e-03
9.97885689e-03, 2.45155916e-01, -1.03606470e-03
1.07905213e-02, 2.45947927e-01, -1.02454738e-03
1.16046956e-02, 2.46742249e-01, -1.00612629e-03
1.24199260e-02, 2.47537479e-01, -9.81320278e-04
1.32348761e-02, 2.48332232e-01, -9.50578135e-04
1.40468320e-02, 2.49124050e-01, -9.14399454e-04
1.48536609e-02, 2.49910578e-01, -8.73268407e-04
1.56527590e-02, 2.50689507e-01, -8.27717711e-04
1.64420214e-02, 2.51458555e-01, -7.78286660e-04
1.72173418e-02, 2.52213746e-01, -7.25687016e-04
1.79727636e-02, 2.52949268e-01, -6.70810696e-04
1.87009610e-02, 2.53658146e-01, -6.14774239e-04
1.93894804e-02, 2.54328191e-01, -5.59125445e-04
2.00183988e-02, 2.54939824e-01, -5.06218290e-04
1.51485077e-03, 2.37369969e-01, -5.34436607e-04
2.01522652e-03, 2.37894699e-01, -6.05232141e-04
2.57286080e-03, 2.38480300e-01, -6.77004165e-04
3.19168507e-03, 2.39102855e-01, -7.48072693e-04
3.85358185e-03, 2.39760220e-01, -8.14179599e-04
4.54723835e-03, 2.40448922e-01, -8.72746867e-04
5.27336868e-03, 2.41155103e-01, -9.23118554e-04
6.02134410e-03, 2.41880506e-01, -9.63975908e-04
6.78694248e-03, 2.42622882e-01, -9.95106297e-04
7.56638264e-03, 2.43378296e-01, -1.01671589e-03
8.35565571e-03, 2.44143128e-01, -1.02920423e-03
9.15280357e-03, 2.44915083e-01, -1.03314291e-03
9.95692145e-03, 2.45693713e-01, -1.02913124e-03
1.07661225e-02, 2.46476933e-01, -1.01772894e-03
1.15778269e-02, 2.47262359e-01, -9.99475713e-04
1.23905754e-02, 2.48048633e-01, -9.74883093e-04
1.32030332e-02, 2.48834342e-01, -9.44401021e-04
1.40124736e-02, 2.49617100e-01, -9.08522692e-04
1.48167936e-02, 2.50394493e-01, -8.67731520e-04
1.56133752e-02, 2.51164317e-01, -8.22557544e-04
1.64001342e-02, 2.51924217e-01, -7.73535809e-04
1.71729736e-02, 2.52670318e-01, -7.21374934e-04
1.79259721e-02, 2.53396869e-01, -6.66954846e-04
1.86518338e-02, 2.54097015e-01, -6.11391442e-04
1.93381812e-02, 2.54758775e-01, -5.56203246e-04
1.99652724e-02, 2.55362839e-01, -5.03723859e-04
1.51913206e-03, 2.38128185e-01, -5.31111669e-04
2.01844983e-03, 2.38646582e-01, -6.01190841e-04
2.57445802e-03, 2.39224926e-01, -6.72186376e-04
3.19108856e-03, 2.39839613e-01, -7.42457982e-04
3.85045330e-03, 2.40488604e-01, -8.07823555e-04
4.54144087e-03, 2.41168424e-01, -8.65757291e-04
5.26468689e-03, 2.41865501e-01, -9.15597251e-04
6.00972492e-03, 2.42581457e-01, -9.56046686e-04
6.77233050e-03, 2.43314132e-01, -9.86889703e-04
7.54877971e-03, 2.44059563e-01, -1.00831944e-03
8.33506137e-03, 2.44814292e-01, -1.02072570e-03
9.12925415e-03, 2.45575920e-01, -1.02467253e-03
9.93039459e-03, 2.46344075e-01, -1.02074316e-03
1.07366154e-02, 2.47116655e-01, -1.00949255e-03
1.15453340e-02, 2.47891352e-01, -9.91455396e-04
1.23550808e-02, 2.48666808e-01, -9.67135013e-04
1.31645240e-02, 2.49441564e-01, -9.36981989e-04
1.39709227e-02, 2.50213355e-01, -9.01481952e-04
1.47722112e-02, 2.50979692e-01, -8.61117325e-04
1.55657493e-02, 2.51738518e-01, -8.16414307e-04
1.63494814e-02, 2.52487361e-01, -7.67903170e-04
1.71193220e-02, 2.53222466e-01, -7.16287934e-04
1.78693943e-02, 2.53938138e-01, -6.62434089e-04
1.85924303e-02, 2.54627764e-01, -6.07456197e-04
1.92761552e-02, 2.55279511e-01, -5.52837912e-04
1.99010391e-02, 2.55874395e-01, -5.00885712e-04
1.52495271e-03, 2.39045128e-01, -5.27120079e-04
2.02319724e-03, 2.39555895e-01, -5.96346857e-04
2.57747364e-03, 2.40125492e-01, -6.66416832e-04
3.19170835e-03, 2.40730673e-01, -7.35735463e-04
3.84828704e-03, 2.41369575e-01, -8.00212089e-04
4.53633768e-03, 2.42038712e-01, -8.57382955e-04
5.25639765e-03, 2.42724791e-01, -9.06578382e-04
5.99819515e-03, 2.43429378e-01, -9.46529035e-04
6.75749965e-03, 2.44150355e-01, -9.77015472e-04
7.53065664e-03, 2.44883776e-01, -9.98215517e-04
8.31364840e-03, 2.45626301e-01, -1.01050851e-03
9.10459924e-03, 2.46375471e-01, -1.01444859e-03
9.90247261e-03, 2.47131035e-01, -1.01060071e-03
1.07054254e-02, 2.47890800e-01, -9.99513897e-04
1.15108686e-02, 2.48652548e-01, -9.81716905e-04
1.23173231e-02, 2.49414936e-01, -9.57703276e-04
1.31234583e-02, 2.50176489e-01, -9.27924120e-04
1.39265154e-02, 2.50935078e-01, -8.92855867e-04
1.47244697e-02, 2.51688093e-01, -8.52980302e-04
1.55146606e-02, 2.52433628e-01, -8.08818440e-04
1.62950605e-02, 2.53169149e-01, -7.60895549e-04
1.70615930e-02, 2.53891021e-01, -7.09909655e-04
1.78084411e-02, 2.54593611e-01, -6.56709657e-04
1.85283627e-02, 2.55270511e-01, -6.02408836e-04
1.92091987e-02, 2.55910218e-01, -5.48450043e-04
1.98316723e-02, 2.56494045e-01, -4.97106579e-04
1.53205846e-03, 2.40154043e-01, -5.22677728e-04
2.02919915e-03, 2.40655601e-01, -5.90944779e-04
2.58160289e-03, 2.41214663e-01, -6.59961952e-04
3.19319218e-03, 2.41808385e-01, -7.28138315e-04
3.84667539e-03, 2.42435142e-01, -7.91511673e-04
4.53146454e-03, 2.43091390e-01, -8.47709656e-04
5.24797570e-03, 2.43764237e-01, -8.96027952e-04
5.98616758e-03, 2.44455084e-01, -9.35260439e-04
6.74180221e-03, 2.45161965e-01, -9.65195359e-04
7.51138153e-03, 2.45880812e-01, -9.86009603e-04
8.29072390e-03, 2.46608630e-01, -9.98162781e-04
9.07808729e-03, 2.47342780e-01, -1.00209040e-03
9.87234619e-03, 2.48083130e-01, -9.98334959e-04
1.06716864e-02, 2.48827428e-01, -9.87438601e-04
1.14735076e-02, 2.49573573e-01, -9.69923043e-04
1.22763216e-02, 2.50320196e-01, -9.46269953e-04
1.30787967e-02, 2.51065850e-01, -9.16931080e-04
1.38781508e-02, 2.51808465e-01, -8.82371853e-04
1.46724135e-02, 2.52545446e-01, -8.43073183e-04
1.54588902e-02, 2.53274977e-01, -7.99549336e-04
1.62355918e-02, 2.53994435e-01, -7.52320455e-04
1.69984531e-02, 2.54700303e-01, -7.02076533e-04
1.77417174e-02, 2.55387127e-01, -6.49647205e-04
1.84581727e-02, 2.56048709e-01, -5.96216647e-04
1.91358160e-02, 2.56673843e-01, -5.43110305e-04
1.97556466e-02, 2.57244349e-01, -4.92541934e-04
1.54063443e-03, 2.41495103e-01, -5.18281828e-04
2.03641667e-03, 2.41985515e-01, -5.85584436e-04
2.58654286e-03, 2.42531806e-01, -6.53529540e-04
3.19492491e-03, 2.43111670e-01, -7.20579701e-04
3.84466373e-03, 2.43723720e-01, -7.82888033e-04
4.52551618e-03, 2.44364366e-01, -8.38167733e-04
5.23774838e-03, 2.45021194e-01, -8.85709946e-04
5.97159751e-03, 2.45695457e-01, -9.24342428e-04
6.72281533e-03, 2.46385276e-01, -9.53846960e-04
7.48792058e-03, 2.47086659e-01, -9.74382565e-04
8.26287549e-03, 2.47796699e-01, -9.86302854e-04
9.04592313e-03, 2.48512685e-01, -9.90140135e-04
9.83583461e-03, 2.49234632e-01, -9.86424042e-04
1.06308274e-02, 2.49960244e-01, -9.75697360e-04
1.14282910e-02, 2.50687480e-01, -9.58461198e-04
1.22267222e-02, 2.51415074e-01, -9.35189717e-04
1.30247930e-02, 2.52141446e-01, -9.06342058e-04
1.38196917e-02, 2.52864808e-01, -8.72360193e-04
1.46095082e-02, 2.53582358e-01, -8.33727303e-04
1.53915156e-02, 2.54292488e-01, -7.90941122e-04
1.61637645e-02, 2.54992515e-01, -7.44517078e-04
1.69222038e-02, 2.55679071e-01, -6.95121824e-04
1.76611543e-02, 2.56346792e-01, -6.43578707e-04
1.83734484e-02, 2.56989807e-01, -5.90953219e-04
1.90472193e-02, 2.57597357e-01, -5.38639608e-04
1.96638405e-02, 2.58151770e-01, -4.88789810e-04
1.55159133e-03, 2.43009508e-01, -5.13327075e-04
2.04601511e-03, 2.43489325e-01, -5.79517044e-04
2.59377388e-03, 2.44023442e-01, -6.46232627e-04
3.19875916e-03, 2.44590089e-01, -7.11989065e-04
3.84450937e-03, 2.45188117e-01, -7.73070904e-04
4.52116877e-03, 2.45813891e-01, -8.27286334e-04
5.22882678e-03, 2.46455446e-01, -8.73922661e-04
5.95803792e-03, 2.47113854e-01, -9.11846699e-04
6.70453813e-03, 2.47787371e-01, -9.40833008e-04
7.46495696e-03, 2.48472005e-01, -9.61035024e-04
8.23523756e-03, 2.49165028e-01, -9.72782553e-04
9.01369750e-03, 2.49863595e-01, -9.76594863e-04
9.79898684e-03, 2.50567913e-01, -9.72980750e-04
1.05893603e-02, 2.51275539e-01, -9.62483871e-04
1.13821933e-02, 2.51984596e-01, -9.45578155e-04
1.21759651e-02, 2.52693832e-01, -9.22726991e-04
1.29693486e-02, 2.53401607e-01, -8.94401863e-04
1.37594957e-02, 2.54106313e-01, -8.61013890e-04
1.45445690e-02, 2.54804999e-01, -8.23055394e-04
1.53217940e-02, 2.55496323e-01, -7.81004841e-04
1.60892718e-02, 2.56177396e-01, -7.35379814e-04
1.68429650e-02, 2.56845027e-01, -6.86824380e-04
1.75772794e-02, 2.57494003e-01, -6.36162644e-04
1.82850882e-02, 2.58118808e-01, -5.84413414e-04
1.89547148e-02, 2.58708984e-01, -5.32974547e-04
1.95679404e-02, 2.59247512e-01, -4.83921671e-04
1.56405009e-03, 2.44770065e-01, -5.09375590e-04
2.05718982e-03, 2.45235279e-01, -5.74620964e-04
2.60253530e-03, 2.45752707e-01, -6.40238868e-04
3.20396572e-03, 2.46301249e-01, -7.04689010e-04
3.84551845e-03, 2.46880054e-01, -7.64446333e-04
4.51777829e-03, 2.47485444e-01, -8.17453023e-04
5.22063114e-03, 2.48106062e-01, -8.62944813e-04
5.94498543e-03, 2.48742774e-01, -8.99898063e-04
6.68655662e-03, 2.49393985e-01, -9.28111142e-04
7.44209392e-03, 2.50055641e-01, -9.47739754e-04
8.20751674e-03, 2.50725389e-01, -9.59108409e-04
8.98122415e-03, 2.51400143e-01, -9.62720893e-04
9.76172742e-03, 2.52080351e-01, -9.59078898e-04
1.05473269e-02, 2.52763480e-01, -9.48723173e-04
1.13353739e-02, 2.53447801e-01, -9.32108494e-04
1.21243326e-02, 2.54132062e-01, -9.09685157e-04
1.29128760e-02, 2.54814595e-01, -8.81933316e-04
1.36981122e-02, 2.55494028e-01, -8.49238306e-04
1.44782867e-02, 2.56167293e-01, -8.12086801e-04
1.52505720e-02, 2.56833225e-01, -7.70939689e-04
1.60131250e-02, 2.57488817e-01, -7.26299535e-04
1.67619158e-02, 2.58131146e-01, -6.78781536e-04
1.74914449e-02, 2.58755118e-01, -6.29195187e-04
1.81946270e-02, 2.59355634e-01, -5.78505744e-04
1.88599806e-02, 2.59922773e-01, -5.28096803e-04
1.94697250e-02, 2.60440201e-01, -4.79952374e-04
1.57849886e-03, 2.46899217e-01, -5.08315105e-04
2.07078224e-03, 2.47346357e-01, -5.73260128e-04
2.61402479e-03, 2.47843176e-01, -6.38333033e-04
3.21206218e-03, 2.48369351e-01, -7.02048244e-04
3.84952873e-03, 2.48924449e-01, -7.61006202e-04
4.51753195e-03, 2.49504715e-01, -8.13248102e-04
5.21568861e-03, 2.50099510e-01, -8.58024170e-04
5.93532622e-03, 2.50709444e-01, -8.94372643e-04
6.67212717e-03, 2.51333147e-01, -9.22110688e-04
7.42297107e-03, 2.51966566e-01, -9.41398321e-04
8.18374194e-03, 2.52607614e-01, -9.52562958e-04
8.95292871e-03, 2.53253073e-01, -9.56105127e-04
9.72887408e-03, 2.53903627e-01, -9.52506089e-04
1.05099259e-02, 2.54556596e-01, -9.42299317e-04
1.12934085e-02, 2.55210459e-01, -9.25935106e-04
1.20777590e-02, 2.55864024e-01, -9.03845124e-04
1.28616486e-02, 2.56515533e-01, -8.76487757e-04
1.36421332e-02, 2.57163942e-01, -8.44246475e-04
1.44175496e-02, 2.57805943e-01, -8.07576289e-04
1.51850050e-02, 2.58440733e-01, -7.66930229e-04
1.59427170e-02, 2.59065092e-01, -7.22783734e-04
1.66866668e-02, 2.59676367e-01, -6.75745541e-04
1.74114574e-02, 2.60269701e-01, -6.26607274e-04
1.81100443e-02, 2.60840476e-01, -5.76319115e-04
1.87711697e-02, 2.61379391e-01, -5.26267046e-04
1.93775520e-02, 2.61870921e-01, -4.78361530e-04
1.59787131e-03, 2.49435380e-01, -5.07074990e-04
2.08934001e-03, 2.49861687e-01, -5.71607496e-04
2.63030780e-03, 2.50334740e-01, -6.35982840e-04
3.22455261e-03, 2.50835150e-01, -6.98784308e-04
3.85741447e-03, 2.51362920e-01, -7.56763504e-04
4.52062022e-03, 2.51914233e-01, -8.08081182e-04
5.21346414e-03, 2.52479285e-01, -8.52001889e-04
5.92777319e-03, 2.53058404e-01, -8.87637550e-04
6.65918691e-03, 2.53650397e-01, -9.14826407e-04
7.40474090e-03, 2.54251212e-01, -9.33731499e-04
8.16027448e-03, 2.54859209e-01, -9.44682688e-04
8.92438646e-03, 2.55470872e-01, -9.48175846e-04
9.69521515e-03, 2.56087214e-01, -9.44667263e-04
1.04711652e-02, 2.56705403e-01, -9.34680516e-04
1.12495264e-02, 2.57324129e-01, -9.18660779e-04
1.20287053e-02, 2.57942259e-01, -8.97016667e-04
1.28073692e-02, 2.58557975e-01, -8.70179734e-04
1.35825099e-02, 2.59170532e-01, -8.38531589e-04
1.43525722e-02, 2.59776413e-01, -8.02487077e-04
1.51145831e-02, 2.60375202e-01, -7.62490265e-04
1.58668328e-02, 2.60963440e-01, -7.18982192e-04
1.66053139e-02, 2.61538833e-01, -6.72562514e-04
1.73247494e-02, 2.62096673e-01, -6.24000153e-04
1.80181414e-02, 2.62633026e-01, -5.74227830e-04
1.86744966e-02, 2.63139218e-01, -5.24629082e-04
1.92771200e-02, 2.63600767e-01, -4.77029447e-04
1.62167603e-03, 2.52301842e-01, -5.05617936e-04
2.11265823e-03, 2.52707183e-01, -5.69649739e-04
2.65154126e-03, 2.53156215e-01, -6.33208430e-04
3.24202399e-03, 2.53630579e-01, -6.94956689e-04
3.87023506e-03, 2.54130751e-01, -7.51815795e-04
4.52859793e-03, 2.54652768e-01, -8.02082126e-04
5.21603366e-03, 2.55187750e-01, -8.45032569e-04
5.92493359e-03, 2.55735666e-01, -8.79861997e-04
6.65088557e-03, 2.56295592e-01, -9.06432280e-04
7.39110075e-03, 2.56863415e-01, -9.24908149e-04
8.14136490e-03, 2.57437915e-01, -9.35621967e-04
8.90040025e-03, 2.58015305e-01, -9.39065299e-04
9.66611132e-03, 2.58596927e-01, -9.35666554e-04
1.04369661e-02, 2.59179771e-01, -9.25937202e-04
1.12102125e-02, 2.59762794e-01, -9.10317875e-04
1.19842179e-02, 2.60344863e-01, -8.89191462e-04
1.27576469e-02, 2.60924041e-01, -8.62957793e-04
1.35274082e-02, 2.61500061e-01, -8.31997837e-04
1.42920753e-02, 2.62069017e-01, -7.96677312e-04
1.50485756e-02, 2.62630969e-01, -7.57431961e-04
1.57952812e-02, 2.63182163e-01, -7.14660506e-04
1.65281929e-02, 2.63720602e-01, -6.68950786e-04
1.72421653e-02, 2.64241934e-01, -6.21043961e-04
1.79302488e-02, 2.64742732e-01, -5.71854878e-04
1.85817480e-02, 2.65215158e-01, -5.22755552e-04
1.91806424e-02, 2.65645713e-01, -4.75483394e-04
1.65095052e-03, 2.55768418e-01, -5.11116465e-04
2.14206823e-03, 2.56146073e-01, -5.75742160e-04
2.67926836e-03, 2.56563604e-01, -6.39409700e-04
3.26615968e-03, 2.57003844e-01, -7.00755045e-04
3.88980913e-03, 2.57467806e-01, -7.56914262e-04
4.54346417e-03, 2.57951468e-01, -8.06340075e-04
5.22558438e-03, 2.58447051e-01, -8.48319905e-04
5.92922093e-03, 2.58954108e-01, -8.82186112e-04
6.64989138e-03, 2.59472013e-01, -9.07861104e-04
7.38500245e-03, 2.59996593e-01, -9.25547502e-04
8.13026540e-03, 2.60527253e-01, -9.35604447e-04
8.88454355e-03, 2.61059761e-01, -9.38527926e-04
9.64545924e-03, 2.61595935e-01, -9.34767595e-04
1.04115447e-02, 2.62132585e-01, -9.24819848e-04
1.11800032e-02, 2.62668908e-01, -9.09134804e-04
1.19491452e-02, 2.63203889e-01, -8.88090697e-04
1.27176298e-02, 2.63735473e-01, -8.62056913e-04
1.34822698e-02, 2.64263809e-01, -8.31415295e-04
1.42417811e-02, 2.64784783e-01, -7.96475448e-04
1.49929738e-02, 2.65298843e-01, -7.57654605e-04
1.57343131e-02, 2.65801996e-01, -7.15299160e-04
1.64617989e-02, 2.66292661e-01, -6.69962901e-04
1.71704404e-02, 2.66766787e-01, -6.22347288e-04
1.78533327e-02, 2.67221749e-01, -5.73359139e-04
1.85001064e-02, 2.67650634e-01, -5.24330768e-04
1.90955158e-02, 2.68041223e-01, -4.76974761e-04
1.68604206e-03, 2.59654045e-01, -5.18757501e-04
2.17798026e-03, 2.60006249e-01, -5.84283553e-04
2.71404418e-03, 2.60394543e-01, -6.48301560e-04
3.29771522e-03, 2.60803133e-01, -7.09488464e-04
3.91710130e-03, 2.61233509e-01, -7.65179866e-04
4.56636772e-03, 2.61681497e-01, -8.13977618e-04
5.24343876e-03, 2.62140512e-01, -8.55213031e-04
5.94210858e-03, 2.62609631e-01, -8.88330454e-04
6.65780669e-03, 2.63088465e-01, -9.13294731e-04
7.38816150e-03, 2.63572842e-01, -9.30359703e-04
8.12879112e-03, 2.64062643e-01, -9.39893827e-04
8.87872372e-03, 2.64553308e-01, -9.42410668e-04
9.63525381e-03, 2.65047073e-01, -9.38374898e-04
1.03969835e-02, 2.65540481e-01, -9.28276859e-04
